route_short_name,agency_name,route_long_name,num_trips,mean_trip_distance,start_stop_id,end_stop_id,start_stop_name,end_stop_name,start_stop_city,end_stop_city,start_stop_desc,end_stop_desc,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon,line_type,line_type_desc
103,קווים,לוי/יצחק רבין-מודיעין מכבים רעות<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-10,4,44496,23056,42877,לוי/יצחק רבין,ת. רכבת ת''א מרכז/הורדה,מודיעין מכבים רעות,תל אביב יפו,רחוב:לוי  עיר: מודיעין מכבים רעות רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.889273,35.008441,32.082844,34.796636,3,בינעירוני
111,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-10,51,37935,41780,42877,ת. מרכזית מודיעין מכבים רעות,ת. רכבת ת''א מרכז/הורדה,מודיעין מכבים רעות,תל אביב יפו,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 3   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.899922,35.006593,32.082844,34.796636,3,בינעירוני
111,קווים,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,45,36584,42883,41599,ת. רכבת ת''א מרכז/רציפים,שדרות החשמונאים/לב העיר,תל אביב יפו,מודיעין מכבים רעות,רחוב:  עיר: תל אביב יפו רציף: 4   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,32.083157,34.796091,31.900044,35.00669,3,בינעירוני
44,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->רכבת קריית אריה/חנה וסע-פתח תקווה-10,41,8535,43305,40885,מסוף משה ארנס/רציפים,רכבת קריית אריה/חנה וסע,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף: 5   קומה:,רחוב:  עיר: פתח תקווה רציף:   קומה:,32.097957,34.885102,32.105353,34.863597,1,עירוני
150,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->ת. מרכזית רמלה/הורדה-רמלה-10,37,25423,41781,16909,ת. מרכזית מודיעין מכבים רעות,ת. מרכזית רמלה/הורדה,מודיעין מכבים רעות,רמלה,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 4   קומה:,רחוב:  עיר: רמלה רציף:   קומה:,31.899922,35.006593,31.926542,34.876496,3,בינעירוני
150,קווים,ת. מרכזית רמלה-רמלה<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,42,26817,23108,41599,ת. מרכזית רמלה,שדרות החשמונאים/לב העיר,רמלה,מודיעין מכבים רעות,רחוב:  עיר: רמלה רציף:   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,31.92625,34.876551,31.900044,35.00669,3,בינעירוני
152,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->מסוף אבי האסירים-ראשון לציון-10,6,36202,41781,22132,ת. מרכזית מודיעין מכבים רעות,מסוף אבי האסירים,מודיעין מכבים רעות,ראשון לציון,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 4   קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,31.899922,35.006593,31.954636,34.804488,3,בינעירוני
152,קווים,הרצל/אבי האסירים-ראשון לציון<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,5,35182,24767,41599,הרצל/אבי האסירים,שדרות החשמונאים/לב העיר,ראשון לציון,מודיעין מכבים רעות,רחוב:הרצל 127 עיר: ראשון לציון רציף:   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,31.954778,34.802695,31.900044,35.00669,3,בינעירוני
44,אפיקים,ת. רכבת קרית אריה-פתח תקווה<->מסוף משה ארנס/הורדה-פתח תקווה-20,43,9412,23298,43328,ת. רכבת קרית אריה,מסוף משה ארנס/הורדה,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.106362,34.863805,32.097215,34.88544,1,עירוני
202,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->בי''ח בלינסון/ז'בוטינסקי-פתח תקווה-10,4,37978,41782,16205,ת. מרכזית מודיעין מכבים רעות,בי''ח בלינסון/ז'בוטינסקי,מודיעין מכבים רעות,פתח תקווה,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 5   קומה:,רחוב:דרך זאב ז'בוטינסקי 43 עיר: פתח תקווה רציף:   קומה:,31.899922,35.006593,32.091208,34.867399,3,בינעירוני
202,קווים,בלינסון-קניון אבנת/מסוף יותם ויואב-פתח תקווה<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,5,37669,22099,41599,בלינסון-קניון אבנת/מסוף יותם ויואב,שדרות החשמונאים/לב העיר,פתח תקווה,מודיעין מכבים רעות,רחוב:דרך זאב ז'בוטינסקי 74 עיר: פתח תקווה רציף:   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,32.091797,34.865109,31.900044,35.00669,3,בינעירוני
112,קווים,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,5,36424,42883,41599,ת. רכבת ת''א מרכז/רציפים,שדרות החשמונאים/לב העיר,תל אביב יפו,מודיעין מכבים רעות,רחוב:  עיר: תל אביב יפו רציף: 4   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,32.083157,34.796091,31.900044,35.00669,3,בינעירוני
53,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->רכבת קריית אריה/חנה וסע-פתח תקווה-10,76,14679,43304,40885,מסוף משה ארנס/רציפים,רכבת קריית אריה/חנה וסע,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף: 6   קומה:,רחוב:  עיר: פתח תקווה רציף:   קומה:,32.097957,34.885102,32.105353,34.863597,1,עירוני
53א,אפיקים,ת. רכבת קרית אריה-פתח תקווה<->מסוף משה ארנס/הורדה-פתח תקווה-20,73,14722,23298,43328,ת. רכבת קרית אריה,מסוף משה ארנס/הורדה,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.106362,34.863805,32.097215,34.88544,1,עירוני
103,קווים,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->שבטי ישראל/לוי-מודיעין מכבים רעות-20,3,44639,42884,22202,ת. רכבת ת''א מרכז/רציפים,שבטי ישראל/לוי,תל אביב יפו,מודיעין מכבים רעות,רחוב:  עיר: תל אביב יפו רציף: 5   קומה:,רחוב:לוי 1 עיר: מודיעין מכבים רעות רציף:   קומה:,32.083157,34.796091,31.886024,35.010085,3,בינעירוני
62,אפיקים,מסוף שניידר-פתח תקווה<->בן ציון גליס/צבי ברגמן-פתח תקווה-10,81,8550,16454,25225,מסוף שניידר,בן ציון גליס/צבי ברגמן,פתח תקווה,פתח תקווה,רחוב:קפלן  עיר: פתח תקווה רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף:   קומה:,32.088028,34.868703,32.106467,34.889166,1,עירוני
62,אפיקים,בן ציון גליס/צבי ברגמן-פתח תקווה<->מסוף שניידר-פתח תקווה-20,87,8489,25225,16454,בן ציון גליס/צבי ברגמן,מסוף שניידר,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף:   קומה:,רחוב:קפלן  עיר: פתח תקווה רציף:   קומה:,32.106467,34.889166,32.088028,34.868703,1,עירוני
104,קווים,עירייה-מודיעין מכבים רעות<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-10,4,40084,23158,42877,עירייה,ת. רכבת ת''א מרכז/הורדה,מודיעין מכבים רעות,תל אביב יפו,רחוב:דם המכבים  עיר: מודיעין מכבים רעות רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.908348,35.007681,32.082844,34.796636,3,בינעירוני
104,קווים,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->עיריית מודיעין-מכבים-רעות-מודיעין מכבים רעות-20,4,39474,42884,117,ת. רכבת ת''א מרכז/רציפים,עיריית מודיעין-מכבים-רעות,תל אביב יפו,מודיעין מכבים רעות,רחוב:  עיר: תל אביב יפו רציף: 5   קומה:,רחוב:  עיר: מודיעין מכבים רעות רציף:   קומה:,32.083157,34.796091,31.908499,35.007953,3,בינעירוני
105,קווים,עירייה-מודיעין מכבים רעות<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-10,4,43930,23158,42877,עירייה,ת. רכבת ת''א מרכז/הורדה,מודיעין מכבים רעות,תל אביב יפו,רחוב:דם המכבים  עיר: מודיעין מכבים רעות רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.908348,35.007681,32.082844,34.796636,3,בינעירוני
105,קווים,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->עיריית מודיעין-מכבים-רעות-מודיעין מכבים רעות-20,3,44965,42884,117,ת. רכבת ת''א מרכז/רציפים,עיריית מודיעין-מכבים-רעות,תל אביב יפו,מודיעין מכבים רעות,רחוב:  עיר: תל אביב יפו רציף: 5   קומה:,רחוב:  עיר: מודיעין מכבים רעות רציף:   קומה:,32.083157,34.796091,31.908499,35.007953,3,בינעירוני
154,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->מסוף אבי האסירים-ראשון לציון-10,6,31943,41781,22132,ת. מרכזית מודיעין מכבים רעות,מסוף אבי האסירים,מודיעין מכבים רעות,ראשון לציון,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 4   קומה:,רחוב:  עיר: ראשון לציון רציף:   קומה:,31.899922,35.006593,31.954636,34.804488,3,בינעירוני
154,קווים,הרצל/אבי האסירים-ראשון לציון<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,4,31101,24767,41599,הרצל/אבי האסירים,שדרות החשמונאים/לב העיר,ראשון לציון,מודיעין מכבים רעות,רחוב:הרצל 127 עיר: ראשון לציון רציף:   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,31.954778,34.802695,31.900044,35.00669,3,בינעירוני
201,קווים,ת. מרכזית מודיעין מכבים רעות-מודיעין מכבים רעות<->בי''ח בלינסון/ז'בוטינסקי-פתח תקווה-10,6,38766,41782,16205,ת. מרכזית מודיעין מכבים רעות,בי''ח בלינסון/ז'בוטינסקי,מודיעין מכבים רעות,פתח תקווה,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף: 5   קומה:,רחוב:דרך זאב ז'בוטינסקי 43 עיר: פתח תקווה רציף:   קומה:,31.899922,35.006593,32.091208,34.867399,3,בינעירוני
201,קווים,בלינסון-קניון אבנת/מסוף יותם ויואב-פתח תקווה<->שדרות החשמונאים/לב העיר-מודיעין מכבים רעות-20,3,38235,22099,41599,בלינסון-קניון אבנת/מסוף יותם ויואב,שדרות החשמונאים/לב העיר,פתח תקווה,מודיעין מכבים רעות,רחוב:דרך זאב ז'בוטינסקי 74 עיר: פתח תקווה רציף:   קומה:,רחוב:שדרות החשמונאים  עיר: מודיעין מכבים רעות רציף:   קומה:,32.091797,34.865109,31.900044,35.00669,3,בינעירוני
83,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->שיטה/שיקמה-שדי חמד-10,6,24516,43304,16666,מסוף משה ארנס/רציפים,שיטה/שיקמה,פתח תקווה,שדי חמד,רחוב:  עיר: פתח תקווה רציף: 6   קומה:,רחוב:שיקמה  עיר: שדי חמד רציף:   קומה:,32.097957,34.885102,32.159456,34.944188,1,עירוני
83א,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->שיטה/שיקמה-שדי חמד-11,2,35007,43304,16666,מסוף משה ארנס/רציפים,שיטה/שיקמה,פתח תקווה,שדי חמד,רחוב:  עיר: פתח תקווה רציף: 6   קומה:,רחוב:שיקמה  עיר: שדי חמד רציף:   קומה:,32.097957,34.885102,32.159456,34.944188,1,עירוני
83,אפיקים,שיטה/שיקמה-שדי חמד<->מסוף משה ארנס/הורדה-פתח תקווה-20,7,23911,16666,43328,שיטה/שיקמה,מסוף משה ארנס/הורדה,שדי חמד,פתח תקווה,רחוב:שיקמה  עיר: שדי חמד רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.159456,34.944188,32.097215,34.88544,1,עירוני
84,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->השחר/הצבעוני-מזור-10,11,14713,43302,25180,מסוף משה ארנס/רציפים,השחר/הצבעוני,פתח תקווה,מזור,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,רחוב:השחר  עיר: מזור רציף:   קומה:,32.097957,34.885102,32.050082,34.932882,1,עירוני
84,אפיקים,השחר/הצבעוני-מזור<->מסוף משה ארנס/הורדה-פתח תקווה-20,12,14809,25180,43328,השחר/הצבעוני,מסוף משה ארנס/הורדה,מזור,פתח תקווה,רחוב:השחר  עיר: מזור רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.050082,34.932882,32.097215,34.88544,1,עירוני
85,קווים,חניון קרית אריה/החרש-פתח תקווה<->שד. עמק איילון - כיכר אנפה-שוהם-10,18,23788,16232,16674,חניון קרית אריה/החרש,שד. עמק איילון - כיכר אנפה,פתח תקווה,שוהם,רחוב:החרש  עיר: פתח תקווה רציף:   קומה:,רחוב:שדרות עמק איילון  עיר: שוהם רציף:   קומה:,32.097013,34.853018,31.990818,34.946018,1,עירוני
371,מטרופולין,ת. מרכזית רשל''צ/רציפים-ראשון לציון<->ת.מרכזית באר שבע/הורדה-באר שבע-1#,8,103608,37505,27918,ת. מרכזית רשל''צ/רציפים,ת.מרכזית באר שבע/הורדה,ראשון לציון,באר שבע,רחוב:  עיר: ראשון לציון רציף: 10  קומה:,רחוב:  עיר: באר שבע רציף:   קומה:,31.967749,34.785612,31.243017,34.796138,3,בינעירוני
371,מטרופולין,ת.מרכזית באר שבע/רציפים בינעירוני-באר שבע<->ת. מרכזית ראשל''צ-ראשון לציון-2#,10,102309,36932,23596,ת.מרכזית באר שבע/רציפים בינעירוני,ת. מרכזית ראשל''צ,באר שבע,ראשון לציון,רחוב:  עיר: באר שבע רציף: 14  קומה:,רחוב:גולדה מאיר 23 עיר: ראשון לציון רציף:   קומה:,31.243017,34.796743,31.967621,34.784636,3,בינעירוני
85,קווים,שד. עמק איילון - כיכר אנפה-שוהם<->מסוף חרש-פתח תקווה-20,18,23685,16674,15605,שד. עמק איילון - כיכר אנפה,מסוף חרש,שוהם,פתח תקווה,רחוב:שדרות עמק איילון  עיר: שוהם רציף:   קומה:,רחוב:החרש  עיר: פתח תקווה רציף:   קומה:,31.990818,34.946018,32.096971,34.852915,1,עירוני
345,מטרופולין,ת. רכבת ת''א מרכז/רציפים-תל אביב יפו<->שדרות דוד בן גוריון/בן אהרון-קרית מלאכי-1#,12,52281,42869,25953,ת. רכבת ת''א מרכז/רציפים,שדרות דוד בן גוריון/בן אהרון,תל אביב יפו,קרית מלאכי,רחוב:  עיר: תל אביב יפו רציף: 6   קומה:,רחוב:שדרות דוד בן גוריון  עיר: קרית מלאכי רציף:   קומה:,32.083157,34.796091,31.730784,34.736591,3,בינעירוני
345,מטרופולין,שדרות בן גוריון/יגאל הורביץ-קרית מלאכי<->ת. רכבת ת''א מרכז-תל אביב יפו-2#,11,51767,12326,13729,שדרות בן גוריון/יגאל הורביץ,ת. רכבת ת''א מרכז,קרית מלאכי,תל אביב יפו,רחוב:שדרות דוד בן גוריון  עיר: קרית מלאכי רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.730509,34.736421,32.08326,34.797112,3,בינעירוני
319,אפיקים,ת. מרכזית אשדוד/רציפים-אשדוד<->ת. מרכזית ת''א ק. 6/הורדה-תל אביב יפו-1#,19,38401,37656,14595,ת. מרכזית אשדוד/רציפים,ת. מרכזית ת''א ק. 6/הורדה,אשדוד,תל אביב יפו,רחוב:  עיר: אשדוד רציף: 4   קומה:,רחוב:תמח''ת קומה 6  עיר: תל אביב יפו רציף:   קומה:,31.790926,34.639056,32.055512,34.780335,3,בינעירוני
319,אפיקים,ת.מרכזית ת''א ק.6/רציפים-תל אביב יפו<->ת. מרכזית אשדוד-אשדוד-2#,10,38083,37661,37420,ת.מרכזית ת''א ק.6/רציפים,ת. מרכזית אשדוד,תל אביב יפו,אשדוד,רחוב:תחנה מרכזית קומה 6  עיר: תל אביב יפו רציף: 631 קומה: 6,רחוב:  עיר: אשדוד רציף:   קומה:,32.056487,34.779648,31.790236,34.639344,3,בינעירוני
13,קווים,ת. רכבת גני אביב-לוד<->אהוד מנור/חיטמן-רמלה-11,27,20341,15370,172,ת. רכבת גני אביב,אהוד מנור/חיטמן,לוד,רמלה,רחוב:  עיר: לוד רציף:   קומה:,רחוב:אהוד מנור  עיר: רמלה רציף:   קומה:,31.966837,34.878459,31.916945,34.874461,1,עירוני
85,קווים,שד. עמק איילון - כיכר אנפה-שוהם<->מסוף חרש-פתח תקווה-24,8,27447,16674,15605,שד. עמק איילון - כיכר אנפה,מסוף חרש,שוהם,פתח תקווה,רחוב:שדרות עמק איילון  עיר: שוהם רציף:   קומה:,רחוב:החרש  עיר: פתח תקווה רציף:   קומה:,31.990818,34.946018,32.096971,34.852915,1,עירוני
13,קווים,אהוד מנור/עוזי חיטמן-רמלה<->ת. רכבת גני אביב-לוד-21,27,18879,175,15370,אהוד מנור/עוזי חיטמן,ת. רכבת גני אביב,רמלה,לוד,רחוב:אהוד מנור 9 עיר: רמלה רציף:   קומה:,רחוב:  עיר: לוד רציף:   קומה:,31.917837,34.874646,31.966837,34.878459,1,עירוני
277,אגד,הרצל/צומת-אושיות-רחובות<->רדינג-תל אביב יפו-2#,44,30673,15431,13700,הרצל/צומת-אושיות,רדינג,רחובות,תל אביב יפו,רחוב:הרצל 52 עיר: רחובות רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.883658,34.816575,32.099148,34.779874,3,בינעירוני
174,אגד,ת. רכבת הראשונים-ראשון לציון<->רדינג-תל אביב יפו-2ז,19,22995,23734,13700,ת. רכבת הראשונים,רדינג,ראשון לציון,תל אביב יפו,רחוב:  עיר: ראשון לציון רציף:   קומה:,רחוב:  עיר: תל אביב יפו רציף:   קומה:,31.949107,34.803425,32.099148,34.779874,1,עירוני
85,קווים,חניון קרית אריה/החרש-פתח תקווה<->שד. עמק איילון - כיכר אנפה-שוהם-14,5,27394,16232,16674,חניון קרית אריה/החרש,שד. עמק איילון - כיכר אנפה,פתח תקווה,שוהם,רחוב:החרש  עיר: פתח תקווה רציף:   קומה:,רחוב:שדרות עמק איילון  עיר: שוהם רציף:   קומה:,32.097013,34.853018,31.990818,34.946018,1,עירוני
87,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->בקו''ם/שדרות אהרון קציר-רמת גן-10,53,11698,43305,15878,מסוף משה ארנס/רציפים,בקו''ם/שדרות אהרון קציר,פתח תקווה,רמת גן,רחוב:  עיר: פתח תקווה רציף: 5   קומה:,רחוב:  עיר: רמת גן רציף:   קומה:,32.097957,34.885102,32.050905,34.84914,1,עירוני
302,אגד,ש''י עגנון/ההסתדרות-אשקלון<->ת. רכבת ת''א מרכז/הורדה-תל אביב יפו-2#,5,63758,27464,42877,ש''י עגנון/ההסתדרות,ת. רכבת ת''א מרכז/הורדה,אשקלון,תל אביב יפו,רחוב:ש''י עגנון 2 עיר: אשקלון רציף:   קומה:,רחוב:1285  עיר: תל אביב יפו רציף:   קומה:,31.657263,34.559419,32.082844,34.796636,3,בינעירוני
87,אפיקים,בקו''ם/שדרות אהרון קציר-רמת גן<->מסוף משה ארנס/הורדה-פתח תקווה-20,44,13059,25123,43328,בקו''ם/שדרות אהרון קציר,מסוף משה ארנס/הורדה,רמת גן,פתח תקווה,רחוב:שדרות אהרון קציר  עיר: רמת גן רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.050925,34.849424,32.097215,34.88544,1,עירוני
88,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->נירית/גולן-נירית-10,6,26587,43302,7922,מסוף משה ארנס/רציפים,נירית/גולן,פתח תקווה,נירית,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,רחוב:  עיר: נירית רציף:   קומה:,32.097957,34.885102,32.145104,34.98652,1,עירוני
88,אפיקים,נירית/גולן-נירית<->מסוף משה ארנס/הורדה-פתח תקווה-20,7,25737,7922,43329,נירית/גולן,מסוף משה ארנס/הורדה,נירית,פתח תקווה,רחוב:  עיר: נירית רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,32.145104,34.98652,32.097215,34.88544,1,עירוני
210,קווים,משך חוכמה ב-מודיעין עילית<->אזור התעשייה-בני ברק-10,20,45488,8492,40775,משך חוכמה ב,אזור התעשייה,מודיעין עילית,בני ברק,רחוב:משך חכמה 6 עיר: מודיעין עילית רציף:   קומה:,רחוב:מבצע קדש  עיר: בני ברק רציף:   קומה:,31.935143,35.041823,32.10235,34.827827,3,בינעירוני
220,קווים,חניון תח''צ/שדרות בית הלל-מודיעין עילית<->אזור התעשייה-בני ברק-10,15,44717,36925,40775,חניון תח''צ/שדרות בית הלל,אזור התעשייה,מודיעין עילית,בני ברק,רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:,רחוב:מבצע קדש  עיר: בני ברק רציף:   קומה:,31.934781,35.048142,32.10235,34.827827,3,בינעירוני
220,קווים,אזור התעשייה-בני ברק<->אור החיים ט-מודיעין עילית-20,21,44942,40776,7646,אזור התעשייה,אור החיים ט,בני ברק,מודיעין עילית,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:אור החיים 5 עיר: מודיעין עילית רציף:   קומה:,32.102516,34.827959,31.933404,35.044391,3,בינעירוני
230,קווים,חניון תח''צ/שדרות בית הלל-מודיעין עילית<->אזור התעשייה-בני ברק-10,19,46442,36925,40775,חניון תח''צ/שדרות בית הלל,אזור התעשייה,מודיעין עילית,בני ברק,רחוב:שדרות בית הלל  עיר: מודיעין עילית רציף:   קומה:,רחוב:מבצע קדש  עיר: בני ברק רציף:   קומה:,31.934781,35.048142,32.10235,34.827827,3,בינעירוני
230,קווים,אזור התעשייה-בני ברק<->שדרות אביי ורבא/רבי טרפון-מודיעין עילית-20,22,46163,40776,35586,אזור התעשייה,שדרות אביי ורבא/רבי טרפון,בני ברק,מודיעין עילית,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:שדרות אביי ורבא  עיר: מודיעין עילית רציף:   קומה:,32.102516,34.827959,31.937249,35.046967,3,בינעירוני
240,קווים,מעלות החכמה-מודיעין עילית<->אזור התעשייה-בני ברק-10,17,47245,39522,40775,מעלות החכמה,אזור התעשייה,מודיעין עילית,בני ברק,רחוב:רש''י  עיר: מודיעין עילית רציף:   קומה:,רחוב:מבצע קדש  עיר: בני ברק רציף:   קומה:,31.930913,35.049886,32.10235,34.827827,3,בינעירוני
89א,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->'נחשונים ב-נחשונים-11,2,19609,43302,824,מסוף משה ארנס/רציפים,'נחשונים ב,פתח תקווה,נחשונים,רחוב:  עיר: פתח תקווה רציף: 7   קומה:,רחוב:  עיר: נחשונים רציף:   קומה:,32.097957,34.885102,32.060743,34.949042,1,עירוני
240,קווים,אזור התעשייה-בני ברק<->מעלות החכמה-מודיעין עילית-20,21,46984,40776,39523,אזור התעשייה,מעלות החכמה,בני ברק,מודיעין עילית,רחוב:  עיר: בני ברק רציף:   קומה:,רחוב:רש''י  עיר: מודיעין עילית רציף:   קומה:,32.102516,34.827959,31.930918,35.05003,3,בינעירוני
200,קווים,בית הכנסת קרלין-מודיעין עילית<->בן גוריון/ מגדלי קונקורד-בני ברק-10,1,46112,7588,12900,בית הכנסת קרלין,בן גוריון/ מגדלי קונקורד,מודיעין עילית,בני ברק,רחוב:שדרות בית שמאי  עיר: מודיעין עילית רציף:   קומה:,רחוב:דרך בן גוריון 11 עיר: בני ברק רציף:   קומה:,31.92866,35.045548,32.094143,34.822193,3,בינעירוני
200,קווים,ז'בוטינסקי/ אבו חצירא-בני ברק<->בית הכנסת קרלין-מודיעין עילית-20,2,46477,13227,7582,ז'בוטינסקי/ אבו חצירא,בית הכנסת קרלין,בני ברק,מודיעין עילית,רחוב:דרך זאב ז'בוטינסקי 59 עיר: בני ברק רציף:   קומה:,רחוב:שדרות בית שמאי  עיר: מודיעין עילית רציף:   קומה:,32.092113,34.832382,31.927549,35.045903,3,בינעירוני
89,אפיקים,'נחשונים ב-נחשונים<->מסוף משה ארנס/הורדה-פתח תקווה-20,10,15711,824,43328,'נחשונים ב,מסוף משה ארנס/הורדה,נחשונים,פתח תקווה,רחוב:  עיר: נחשונים רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.060743,34.949042,32.097215,34.88544,1,עירוני
279,דן,ביה''ס לרפואה/קלצ’קין-תל אביב יפו<->מסוף הטייסים-תל אביב יפו-10,34,11576,29588,13112,ביה''ס לרפואה/קלצ’קין,מסוף הטייסים,תל אביב יפו,תל אביב יפו,רחוב:קלצ'קין  עיר: תל אביב יפו רציף:   קומה:,רחוב:דרך הטייסים  עיר: תל אביב יפו רציף:   קומה:,32.117552,34.805965,32.049042,34.813795,1,עירוני
279,דן,מסוף הטייסים-תל אביב יפו<->ביה''ס לרפואה/קלצ’קין-תל אביב יפו-20,34,11698,13112,29588,מסוף הטייסים,ביה''ס לרפואה/קלצ’קין,תל אביב יפו,תל אביב יפו,רחוב:דרך הטייסים  עיר: תל אביב יפו רציף:   קומה:,רחוב:קלצ'קין  עיר: תל אביב יפו רציף:   קומה:,32.049042,34.813795,32.117552,34.805965,1,עירוני
91א,אפיקים,דרך אפק/הבנים-כפר סירקין<->מסוף משה ארנס/הורדה-פתח תקווה-20,1,6396,16057,43328,דרך אפק/הבנים,מסוף משה ארנס/הורדה,כפר סירקין,פתח תקווה,רחוב:דרך אפק 7 עיר: כפר סירקין רציף:   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.076751,34.923195,32.097215,34.88544,1,עירוני
91,אפיקים,מסוף משה ארנס/רציפים-פתח תקווה<->מסוף משה ארנס/הורדה-פתח תקווה-30,18,14783,43301,43328,מסוף משה ארנס/רציפים,מסוף משה ארנס/הורדה,פתח תקווה,פתח תקווה,רחוב:  עיר: פתח תקווה רציף: 4   קומה:,רחוב:  עיר: פתח תקווה רציף: 1   קומה:,32.097957,34.885102,32.097215,34.88544,1,עירוני
96,אפיקים,הרב עובדיה יוסף/יקותיאל אדם-פתח תקווה<->מרכז מסחרי/שחם-פתח תקווה-20,3,15263,16282,25291,הרב עובדיה יוסף/יקותיאל אדם,מרכז מסחרי/שחם,פתח תקווה,פתח תקווה,רחוב:הרב עובדיה יוסף  עיר: פתח תקווה רציף:   קומה:,רחוב:שחם 19 עיר: פתח תקווה רציף:   קומה:,32.082103,34.904194,32.087937,34.859175,1,עירוני
